Datum + Uhrzeit,Durchfluss Zähler Fernwärme (m³/h),Durchfluss Wasserzähler TWE (m³/h),Durchfluss m³ Zähler Zirkulation (m³/h)
10.01.2025 12:45,"2,65",0,"0,6"
10.01.2025 12:50,"2,47",0,"0,6"
10.01.2025 12:55,"2,47",0,"0,61"
10.01.2025 13:00,"2,42",0,"0,61"
10.01.2025 13:05,"2,45",0,"0,6"
10.01.2025 13:10,"2,57",0,"0,61"
10.01.2025 13:15,"2,62",0,"0,6"
10.01.2025 13:20,"2,71",0,"0,61"
10.01.2025 13:25,"2,83",0,"0,6"
10.01.2025 13:30,"2,78",0,"0,61"
10.01.2025 13:35,"2,73",0,"0,61"
10.01.2025 13:40,"4,35",0,"0,6"
10.01.2025 13:45,"4,49",0,"0,6"
10.01.2025 13:50,"4,87",0,"0,59"
10.01.2025 13:55,"4,22",0,"0,6"
10.01.2025 14:00,"3,86",0,"0,6"
10.01.2025 14:05,"3,36",0,"0,61"
10.01.2025 14:10,"2,93",0,"0,61"
10.01.2025 14:15,"2,76",0,"0,6"
10.01.2025 14:20,"2,76",0,"0,61"
10.01.2025 14:25,"2,67",0,"0,6"
10.01.2025 14:30,"2,54",0,"0,6"
10.01.2025 14:35,"2,45",0,"0,61"
10.01.2025 14:40,"2,47",0,"0,6"
10.01.2025 14:45,"2,54",0,"0,6"
10.01.2025 14:50,"2,57",0,"0,6"
10.01.2025 14:55,"2,59",0,"0,61"
10.01.2025 15:00,"2,66",0,"0,61"
10.01.2025 15:05,"2,76",0,"0,6"
10.01.2025 15:10,"2,71",0,"0,6"
10.01.2025 15:15,"4,39",0,"0,6"
10.01.2025 15:20,"4,61",0,"0,6"
10.01.2025 15:25,"5,04",0,"0,61"
10.01.2025 15:30,"4,27",0,"0,6"
10.01.2025 15:35,"3,8",0,"0,6"
10.01.2025 15:40,"3,74",0,"0,6"
10.01.2025 15:45,"3,77",0,"0,6"
10.01.2025 15:50,"2,9",0,"0,6"
10.01.2025 15:55,"2,48",0,"0,58"
10.01.2025 16:00,"2,39",0,"0,59"
10.01.2025 16:05,"2,16",0,"0,61"
10.01.2025 16:10,"2,14",0,"0,61"
10.01.2025 16:15,"2,06",0,"0,59"
10.01.2025 16:20,"2,08",0,"0,6"
10.01.2025 16:25,"2,05",0,"0,6"
10.01.2025 16:30,"2,11",0,"0,6"
10.01.2025 16:35,"4,15",0,"0,6"
10.01.2025 16:40,"4,33",0,"0,6"
10.01.2025 16:45,"4,67",0,"0,6"
10.01.2025 16:50,"5,21",0,"0,61"
10.01.2025 16:55,"4,08",0,"0,6"
10.01.2025 17:00,"4,04",0,"0,6"
10.01.2025 17:05,"3,5",0,"0,6"
10.01.2025 17:10,"3,11",0,"0,6"
10.01.2025 17:15,"2,71",0,"0,6"
10.01.2025 17:20,"2,44",0,"0,6"
10.01.2025 17:25,"2,09",0,"0,6"
10.01.2025 17:30,"2,02",0,"0,61"
10.01.2025 17:35,"1,94",0,"0,61"
10.01.2025 17:40,"2,07",0,"0,6"
10.01.2025 17:45,"2,04",0,"0,59"
10.01.2025 17:50,"2,07",0,"0,59"
10.01.2025 17:55,"2,16",0,"0,6"
10.01.2025 18:00,"2,16",0,"0,59"
10.01.2025 18:05,"4,06",0,"0,59"
10.01.2025 18:10,"4,34",0,"0,6"
10.01.2025 18:15,"4,9",0,"0,6"
10.01.2025 18:20,"4,97",0,"0,6"
10.01.2025 18:25,"3,65",0,"0,61"
10.01.2025 18:30,"3,29",0,"0,6"
10.01.2025 18:35,"2,45",0,"0,6"
10.01.2025 18:40,"1,99",0,"0,6"
10.01.2025 18:45,"1,92",0,"0,6"
10.01.2025 18:50,"1,87",0,"0,6"
10.01.2025 18:55,"1,85",0,"0,61"
10.01.2025 19:00,"1,87",0,"0,6"
10.01.2025 19:05,"1,94",0,"0,6"
10.01.2025 19:10,"1,94",0,"0,6"
10.01.2025 19:15,"2,04",0,"0,6"
10.01.2025 19:20,"2,19",0,"0,6"
10.01.2025 19:25,"2,21",0,"0,6"
10.01.2025 19:30,"2,43",0,"0,61"
10.01.2025 19:35,"2,42",0,"0,6"
10.01.2025 19:40,"2,41",0,"0,6"
10.01.2025 19:45,"4,2",0,"0,61"
10.01.2025 19:50,"4,66",0,"0,6"
10.01.2025 19:55,"4,99",0,"0,6"
10.01.2025 20:00,5,0,"0,6"
10.01.2025 20:05,"4,94",0,"0,6"
10.01.2025 20:10,"3,49",0,"0,6"
10.01.2025 20:15,"2,75",0,"0,59"
10.01.2025 20:20,"2,63",0,"0,59"
10.01.2025 20:25,"2,42",0,"0,59"
10.01.2025 20:30,"2,27",0,"0,61"
10.01.2025 20:35,"2,14",0,"0,6"
10.01.2025 20:40,"1,99",0,"0,6"
10.01.2025 20:45,"2,04",0,"0,6"
10.01.2025 20:50,"2,09",0,"0,6"
10.01.2025 20:55,"2,11",0,"0,61"
10.01.2025 21:00,"2,19",0,"0,61"
10.01.2025 21:05,"2,32",0,"0,6"
10.01.2025 21:10,"4,17",0,"0,6"
10.01.2025 21:15,"4,34",0,"0,6"
10.01.2025 21:20,"4,37",0,"0,61"
10.01.2025 21:25,"3,5",0,"0,61"
10.01.2025 21:30,"3,1",0,"0,61"
10.01.2025 21:35,"2,88",0,"0,6"
10.01.2025 21:40,"2,62",0,"0,6"
10.01.2025 21:45,"2,4",0,"0,6"
10.01.2025 21:50,"2,25",0,"0,59"
10.01.2025 21:55,"2,21",0,"0,61"
10.01.2025 22:00,"2,09",0,"0,6"
10.01.2025 22:05,"2,02",0,"0,6"
10.01.2025 22:10,"1,97",0,"0,6"
10.01.2025 22:15,"2,04",0,"0,6"
10.01.2025 22:20,"1,95",0,"0,6"
10.01.2025 22:25,"1,95",0,"0,6"
10.01.2025 22:30,"2,01",0,"0,61"
10.01.2025 22:35,"1,97",0,"0,6"
10.01.2025 22:40,"1,99",0,"0,6"
10.01.2025 22:45,"4,08",0,"0,6"
10.01.2025 22:50,"4,15",0,"0,61"
10.01.2025 22:55,"4,34",0,"0,61"
10.01.2025 23:00,"4,59",0,"0,6"
10.01.2025 23:05,"3,89",0,"0,61"
10.01.2025 23:10,"3,35",0,"0,6"
10.01.2025 23:15,"2,81",0,"0,6"
10.01.2025 23:20,"2,57",0,"0,61"
10.01.2025 23:25,"2,23",0,"0,6"
10.01.2025 23:30,"1,97",0,"0,6"
10.01.2025 23:35,"1,8",0,"0,6"
10.01.2025 23:40,"1,78",0,"0,6"
10.01.2025 23:45,"1,73",0,"0,6"
10.01.2025 23:50,"1,72",0,"0,61"
10.01.2025 23:55,"1,75",0,"0,6"
11.01.2025 00:00,"1,81",0,"0,59"
11.01.2025 00:05,"1,85",0,"0,61"
11.01.2025 00:10,"1,85",0,"0,6"
11.01.2025 00:15,"4,17",0,"0,6"
11.01.2025 00:20,"4,14",0,"0,61"
11.01.2025 00:25,"4,3",0,"0,6"
11.01.2025 00:30,"4,1",0,"0,6"
11.01.2025 00:35,"3,55",0,"0,61"
11.01.2025 00:40,"2,93",0,"0,6"
11.01.2025 00:45,"2,67",0,"0,61"
11.01.2025 00:50,"2,35",0,"0,61"
11.01.2025 00:55,"2,06",0,"0,61"
11.01.2025 01:00,"1,87",0,"0,6"
11.01.2025 01:05,0,0,"0,6"
11.01.2025 01:10,0,0,"0,6"
11.01.2025 01:15,0,0,"0,61"
11.01.2025 01:20,0,0,"0,61"
11.01.2025 01:25,0,0,"0,6"
11.01.2025 01:30,0,0,"0,6"
11.01.2025 01:35,0,0,"0,59"
11.01.2025 01:40,0,0,"0,6"
11.01.2025 01:45,0,0,"0,61"
11.01.2025 01:50,0,0,"0,6"
11.01.2025 01:55,"4,13",0,"0,61"
11.01.2025 02:00,"4,13",0,"0,6"
11.01.2025 02:05,"4,22",0,"0,6"
11.01.2025 02:10,"0,17",0,"0,6"
11.01.2025 02:15,"0,02",0,"0,6"
11.01.2025 02:20,0,0,"0,61"
11.01.2025 02:25,0,0,"0,6"
11.01.2025 02:30,0,0,"0,61"
11.01.2025 02:35,0,0,"0,61"
11.01.2025 02:40,0,0,"0,61"
11.01.2025 02:45,0,0,"0,61"
11.01.2025 02:50,0,0,"0,6"
11.01.2025 02:55,0,0,"0,6"
11.01.2025 03:00,0,0,"0,61"
11.01.2025 03:05,0,0,"0,6"
11.01.2025 03:10,0,0,"0,6"
11.01.2025 03:15,0,0,"0,61"
11.01.2025 03:20,0,0,"0,6"
11.01.2025 03:25,0,0,"0,6"
11.01.2025 03:30,0,0,"0,6"
11.01.2025 03:35,0,0,"0,6"
11.01.2025 03:40,"4,25",0,"0,6"
11.01.2025 03:45,"4,15",0,"0,6"
11.01.2025 03:50,"4,2",0,"0,6"
11.01.2025 03:55,"4,15",0,"0,61"
11.01.2025 04:00,"0,14",0,"0,6"
11.01.2025 04:05,"0,02",0,"0,6"
11.01.2025 04:10,0,0,"0,6"
11.01.2025 04:15,0,0,"0,6"
11.01.2025 04:20,0,0,"0,6"
11.01.2025 04:25,0,0,"0,61"
11.01.2025 04:30,0,0,"0,6"
11.01.2025 04:35,0,0,"0,6"
11.01.2025 04:40,0,0,"0,61"
11.01.2025 04:45,0,0,"0,6"
11.01.2025 04:50,0,0,"0,6"
11.01.2025 04:55,"0,28",0,"0,6"
11.01.2025 05:00,0,0,"0,6"
11.01.2025 05:05,0,0,"0,6"
11.01.2025 05:10,"6,67",0,"0,61"
11.01.2025 05:15,"5,4",0,"0,6"
11.01.2025 05:20,"5,4",0,"0,6"
11.01.2025 05:25,"4,44",0,"0,61"
11.01.2025 05:30,"4,25",0,"0,6"
11.01.2025 05:35,"3,04",0,"0,61"
11.01.2025 05:40,"3,5",0,"0,6"
11.01.2025 05:45,"3,29",0,"0,6"
11.01.2025 05:50,"3,32",0,"0,6"
11.01.2025 05:55,"3,02",0,"0,6"
11.01.2025 06:00,"2,86",0,"0,6"
11.01.2025 06:05,"2,85",0,"0,6"
11.01.2025 06:10,"2,78",0,"0,6"
11.01.2025 06:15,"2,79",0,"0,6"
11.01.2025 06:20,"2,81",0,"0,61"
11.01.2025 06:25,"2,69",0,"0,61"
11.01.2025 06:30,"2,55",0,"0,6"
11.01.2025 06:35,"2,51",0,"0,6"
11.01.2025 06:40,"2,44",0,"0,6"
11.01.2025 06:45,"2,36",0,"0,61"
11.01.2025 06:50,"2,42",0,"0,6"
11.01.2025 06:55,"2,42",0,"0,61"
11.01.2025 07:00,"4,27",0,"0,61"
11.01.2025 07:05,"4,72",0,"0,6"
11.01.2025 07:10,"4,8",0,"0,6"
11.01.2025 07:15,"3,86",0,"0,6"
11.01.2025 07:20,"3,43",0,"0,6"
11.01.2025 07:25,"3,13",0,"0,6"
11.01.2025 07:30,"2,62",0,"0,6"
11.01.2025 07:35,"2,66",0,"0,6"
11.01.2025 07:40,"2,64",0,"0,61"
11.01.2025 07:45,"2,42",0,"0,6"
11.01.2025 07:50,"2,45",0,"0,6"
11.01.2025 07:55,"2,45",0,"0,61"
11.01.2025 08:00,"2,47",0,"0,6"
11.01.2025 08:05,"2,4",0,"0,6"
11.01.2025 08:10,"2,45",0,"0,61"
11.01.2025 08:15,"2,4",0,"0,6"
11.01.2025 08:20,"2,4",0,"0,6"
11.01.2025 08:25,"2,26",0,"0,61"
11.01.2025 08:30,"2,35",0,"0,6"
11.01.2025 08:35,"4,13",0,"0,59"
11.01.2025 08:40,"4,42",0,"0,6"
11.01.2025 08:45,"4,92",0,"0,6"
11.01.2025 08:50,"4,99",0,"0,59"
11.01.2025 08:55,"4,92",0,"0,6"
11.01.2025 09:00,"3,41",0,"0,6"
11.01.2025 09:05,"2,83",0,"0,6"
11.01.2025 09:10,"2,76",0,"0,6"
11.01.2025 09:15,"2,8",0,"0,6"
11.01.2025 09:20,"2,52",0,"0,6"
11.01.2025 09:25,"2,25",0,"0,6"
11.01.2025 09:30,"2,05",0,"0,6"
11.01.2025 09:35,"1,95",0,"0,6"
11.01.2025 09:40,"1,94",0,"0,6"
11.01.2025 09:45,"2,05",0,"0,6"
11.01.2025 09:50,"2,18",0,"0,59"
11.01.2025 09:55,"2,21",0,"0,6"
11.01.2025 10:00,"4,22",0,"0,6"
11.01.2025 10:05,"4,37",0,"0,6"
11.01.2025 10:10,"4,61",0,"0,6"
11.01.2025 10:15,"5,21",0,"0,6"
11.01.2025 10:20,"5,17",0,"0,6"
11.01.2025 10:25,"3,83",0,"0,6"
11.01.2025 10:30,"3,51",0,"0,6"
11.01.2025 10:35,"3,08",0,"0,6"
11.01.2025 10:40,"2,86",0,"0,6"
11.01.2025 10:45,"2,77",0,"0,6"
11.01.2025 10:50,"2,45",0,"0,6"
11.01.2025 10:55,"2,3",0,"0,6"
11.01.2025 11:00,"2,3",0,"0,6"
11.01.2025 11:05,"2,34",0,"0,61"
11.01.2025 11:10,"2,52",0,"0,6"
11.01.2025 11:15,"2,47",0,"0,6"
11.01.2025 11:20,"2,59",0,"0,61"
11.01.2025 11:25,"2,64",0,"0,6"
11.01.2025 11:30,"2,78",0,"0,6"
11.01.2025 11:35,"4,68",0,"0,59"
11.01.2025 11:40,"4,95",0,"0,6"
11.01.2025 11:45,"5,06",0,"0,6"
11.01.2025 11:50,"5,04",0,"0,61"
11.01.2025 11:55,"3,79",0,"0,6"
11.01.2025 12:00,"3,22",0,"0,6"
11.01.2025 12:05,"3,04",0,"0,6"
11.01.2025 12:10,"2,9",0,"0,6"
11.01.2025 12:15,"2,59",0,"0,6"
11.01.2025 12:20,"2,4",0,"0,6"
11.01.2025 12:25,"2,35",0,"0,6"
11.01.2025 12:30,"2,35",0,"0,59"
11.01.2025 12:35,"2,45",0,"0,6"
11.01.2025 12:40,"2,56",0,"0,6"
11.01.2025 12:45,"2,56",0,"0,6"
11.01.2025 12:50,"2,64",0,"0,6"
11.01.2025 12:55,"2,69",0,"0,6"
11.01.2025 13:00,"4,49",0,"0,6"
11.01.2025 13:05,"4,97",0,"0,6"
11.01.2025 13:10,"4,96",0,"0,6"
11.01.2025 13:15,"4,14",0,"0,61"
11.01.2025 13:20,"4,12",0,"0,6"
11.01.2025 13:25,"3,34",0,"0,6"
11.01.2025 13:30,"2,98",0,"0,6"
11.01.2025 13:35,"2,41",0,"0,6"
11.01.2025 13:40,"2,42",0,"0,6"
11.01.2025 13:45,"2,46",0,"0,61"
11.01.2025 13:50,"2,47",0,"0,61"
11.01.2025 13:55,"2,54",0,"0,6"
11.01.2025 14:00,"2,62",0,"0,61"
11.01.2025 14:05,"2,7",0,"0,6"
11.01.2025 14:10,"2,87",0,"0,6"
11.01.2025 14:15,"2,86",0,"0,59"
11.01.2025 14:20,"3,27",0,"0,59"
11.01.2025 14:25,"4,57",0,"0,6"
11.01.2025 14:30,"4,88",0,"0,6"
11.01.2025 14:35,"5,09",0,"0,61"
11.01.2025 14:40,"5,11",0,"0,59"
11.01.2025 14:45,"3,82",0,"0,61"
11.01.2025 14:50,"3,53",0,"0,6"
11.01.2025 14:55,"3,05",0,"0,6"
11.01.2025 15:00,"2,43",0,"0,61"
11.01.2025 15:05,"2,3",0,"0,6"
11.01.2025 15:10,"2,28",0,"0,61"
11.01.2025 15:15,"2,38",0,"0,61"
11.01.2025 15:20,"2,38",0,"0,61"
11.01.2025 15:25,"2,38",0,"0,61"
11.01.2025 15:30,"2,45",0,"0,61"
11.01.2025 15:35,"2,47",0,"0,61"
11.01.2025 15:40,"2,5",0,"0,6"
11.01.2025 15:45,"2,47",0,"0,6"
11.01.2025 15:50,"2,47",0,"0,59"
11.01.2025 15:55,"4,44",0,"0,6"
11.01.2025 16:00,"4,78",0,"0,6"
11.01.2025 16:05,"5,18",0,"0,6"
11.01.2025 16:10,"5,14",0,"0,61"
11.01.2025 16:15,"4,85",0,"0,61"
11.01.2025 16:20,"3,15",0,"0,61"
11.01.2025 16:25,"2,9",0,"0,6"
11.01.2025 16:30,"2,37",0,"0,6"
11.01.2025 16:35,"2,23",0,"0,6"
11.01.2025 16:40,"2,21",0,"0,61"
11.01.2025 16:45,"2,27",0,"0,6"
11.01.2025 16:50,"2,28",0,"0,61"
11.01.2025 16:55,"2,39",0,"0,59"
11.01.2025 17:00,"2,37",0,"0,6"
11.01.2025 17:05,"2,47",0,"0,59"
11.01.2025 17:10,"2,52",0,"0,61"
11.01.2025 17:15,"4,34",0,"0,6"
11.01.2025 17:20,"4,52",0,"0,6"
11.01.2025 17:25,"4,96",0,"0,61"
11.01.2025 17:30,"3,72",0,"0,61"
11.01.2025 17:35,"3,47",0,"0,6"
11.01.2025 17:40,"2,94",0,"0,6"
11.01.2025 17:45,"2,82",0,"0,61"
11.01.2025 17:50,"2,51",0,"0,61"
11.01.2025 17:55,"2,42",0,"0,6"
11.01.2025 18:00,"2,35",0,"0,61"
11.01.2025 18:05,"2,34",0,"0,6"
11.01.2025 18:10,"2,35",0,"0,6"
11.01.2025 18:15,"2,49",0,"0,61"
11.01.2025 18:20,"2,54",0,"0,6"
11.01.2025 18:25,"2,52",0,"0,6"
11.01.2025 18:30,"2,64",0,"0,61"
11.01.2025 18:35,"4,63",0,"0,59"
11.01.2025 18:40,"4,92",0,"0,6"
11.01.2025 18:45,"4,99",0,"0,6"
11.01.2025 18:50,"4,94",0,"0,6"
11.01.2025 18:55,"3,67",0,"0,6"
11.01.2025 19:00,"3,07",0,"0,6"
11.01.2025 19:05,"2,76",0,"0,6"
11.01.2025 19:10,"2,47",0,"0,6"
11.01.2025 19:15,"2,33",0,"0,6"
11.01.2025 19:20,"2,28",0,"0,6"
11.01.2025 19:25,"2,21",0,"0,59"
11.01.2025 19:30,"2,28",0,"0,6"
11.01.2025 19:35,"2,37",0,"0,6"
11.01.2025 19:40,"2,45",0,"0,6"
11.01.2025 19:45,"2,69",0,"0,6"
11.01.2025 19:50,"2,73",0,"0,61"
11.01.2025 19:55,"4,56",0,"0,59"
11.01.2025 20:00,"4,83",0,"0,59"
11.01.2025 20:05,"4,9",0,"0,59"
11.01.2025 20:10,"4,99",0,"0,6"
11.01.2025 20:15,"3,5",0,"0,6"
11.01.2025 20:20,"3,34",0,"0,58"
11.01.2025 20:25,"2,76",0,"0,61"
11.01.2025 20:30,"2,41",0,"0,61"
11.01.2025 20:35,"2,3",0,"0,59"
11.01.2025 20:40,"2,33",0,"0,59"
11.01.2025 20:45,"2,41",0,"0,6"
11.01.2025 20:50,"2,47",0,"0,61"
11.01.2025 20:55,"2,48",0,"0,61"
11.01.2025 21:00,"2,53",0,"0,6"
11.01.2025 21:05,"2,63",0,"0,6"
11.01.2025 21:10,"4,14",0,"0,6"
11.01.2025 21:15,"4,66",0,"0,6"
11.01.2025 21:20,"4,9",0,"0,61"
11.01.2025 21:25,"4,85",0,"0,6"
11.01.2025 21:30,"3,42",0,"0,6"
11.01.2025 21:35,"3,1",0,"0,61"
11.01.2025 21:40,3,0,"0,61"
11.01.2025 21:45,"2,57",0,"0,6"
11.01.2025 21:50,"2,2",0,"0,6"
11.01.2025 21:55,"2,24",0,"0,6"
11.01.2025 22:00,"2,06",0,"0,6"
11.01.2025 22:05,"2,02",0,"0,61"
11.01.2025 22:10,"2,04",0,"0,6"
11.01.2025 22:15,"2,06",0,"0,61"
11.01.2025 22:20,"2,16",0,"0,61"
11.01.2025 22:25,"2,23",0,"0,61"
11.01.2025 22:30,"2,38",0,"0,6"
11.01.2025 22:35,"2,45",0,"0,61"
11.01.2025 22:40,"2,4",0,"0,6"
11.01.2025 22:45,"2,45",0,"0,61"
11.01.2025 22:50,"5,5",0,"0,6"
11.01.2025 22:55,"4,27",0,"0,6"
11.01.2025 23:00,"4,73",0,"0,61"
11.01.2025 23:05,"4,99",0,"0,6"
11.01.2025 23:10,"4,94",0,"0,6"
11.01.2025 23:15,"3,98",0,"0,6"
11.01.2025 23:20,"3,34",0,"0,6"
11.01.2025 23:25,3,0,"0,6"
11.01.2025 23:30,"2,55",0,"0,61"
11.01.2025 23:35,"2,13",0,"0,6"
11.01.2025 23:40,"2,11",0,"0,6"
11.01.2025 23:45,2,0,"0,6"
11.01.2025 23:50,"1,88",0,"0,6"
11.01.2025 23:55,"1,92",0,"0,6"
12.01.2025 00:00,"2,02",0,"0,6"
12.01.2025 00:05,"2,06",0,"0,6"
12.01.2025 00:10,"2,1",0,"0,6"
12.01.2025 00:15,"2,25",0,"0,59"
12.01.2025 00:20,"2,47",0,"0,59"
12.01.2025 00:25,"4,3",0,"0,6"
12.01.2025 00:30,"4,47",0,"0,6"
12.01.2025 00:35,"4,8",0,"0,6"
12.01.2025 00:40,"4,24",0,"0,6"
12.01.2025 00:45,"3,65",0,"0,6"
12.01.2025 00:50,"3,34",0,"0,61"
12.01.2025 00:55,"2,58",0,"0,6"
12.01.2025 01:00,"2,23",0,"0,61"
12.01.2025 01:05,0,0,"0,61"
12.01.2025 01:10,0,0,"0,6"
12.01.2025 01:15,0,0,"0,6"
12.01.2025 01:20,0,0,"0,6"
12.01.2025 01:25,0,0,"0,6"
12.01.2025 01:30,0,0,"0,61"
12.01.2025 01:35,0,0,"0,6"
12.01.2025 01:40,0,0,"0,6"
12.01.2025 01:45,0,0,"0,6"
12.01.2025 01:50,"0,05",0,"0,6"
12.01.2025 01:55,"4,2",0,"0,6"
12.01.2025 02:00,"4,46",0,"0,6"
12.01.2025 02:05,"4,15",0,"0,6"
12.01.2025 02:10,"4,13",0,"0,6"
12.01.2025 02:15,"0,12",0,"0,6"
12.01.2025 02:20,"0,11",0,"0,6"
12.01.2025 02:25,"0,03",0,"0,6"
12.01.2025 02:30,0,0,"0,6"
12.01.2025 02:35,0,0,"0,6"
12.01.2025 02:40,0,0,"0,61"
12.01.2025 02:45,0,0,"0,6"
12.01.2025 02:50,0,0,"0,6"
12.01.2025 02:55,0,0,"0,61"
12.01.2025 03:00,0,0,"0,6"
12.01.2025 03:05,0,0,"0,61"
12.01.2025 03:10,0,0,"0,6"
12.01.2025 03:15,0,0,"0,6"
12.01.2025 03:20,0,0,"0,6"
12.01.2025 03:25,0,0,"0,6"
12.01.2025 03:30,0,0,"0,6"
12.01.2025 03:35,0,0,"0,6"
12.01.2025 03:40,0,0,"0,6"
12.01.2025 03:45,"4,19",0,"0,61"
12.01.2025 03:50,"4,13",0,"0,61"
12.01.2025 03:55,"4,2",0,"0,61"
12.01.2025 04:00,"0,17",0,"0,6"
12.01.2025 04:05,"0,02",0,"0,61"
12.01.2025 04:10,0,0,"0,6"
12.01.2025 04:15,0,0,"0,61"
12.01.2025 04:20,0,0,"0,6"
12.01.2025 04:25,0,0,"0,61"
12.01.2025 04:30,"0,01",0,"0,6"
12.01.2025 04:50,0,0,"0,6"
12.01.2025 04:55,0,0,"0,6"
12.01.2025 05:00,0,0,"0,6"
12.01.2025 05:05,"6,64",0,"0,61"
12.01.2025 05:10,"6,56",0,"0,6"
12.01.2025 05:15,"6,29",0,"0,6"
12.01.2025 05:20,"5,57",0,"0,6"
12.01.2025 05:25,"4,22",0,"0,6"
12.01.2025 05:30,"4,99",0,"0,6"
12.01.2025 05:35,"4,97",0,"0,6"
12.01.2025 05:40,"4,99",0,"0,6"
12.01.2025 05:45,"4,25",0,"0,61"
12.01.2025 05:50,"3,34",0,"0,61"
12.01.2025 05:55,"3,12",0,"0,6"
12.01.2025 06:00,"2,83",0,"0,6"
12.01.2025 06:05,"2,59",0,"0,61"
12.01.2025 06:10,"2,69",0,"0,6"
12.01.2025 06:15,"2,76",0,"0,6"
12.01.2025 06:20,"2,86",0,"0,6"
12.01.2025 06:25,"2,95",0,"0,6"
12.01.2025 06:30,"2,95",0,"0,6"
12.01.2025 06:35,"2,86",0,"0,6"
12.01.2025 06:40,"2,74",0,"0,6"
12.01.2025 06:45,"2,74",0,"0,61"
12.01.2025 06:50,"2,7",0,"0,61"
12.01.2025 06:55,"2,66",0,"0,6"
12.01.2025 07:00,"2,66",0,"0,61"
12.01.2025 07:05,"2,66",0,"0,6"
12.01.2025 07:10,"4,3",0,"0,61"
12.01.2025 07:15,"4,45",0,"0,61"
12.01.2025 07:20,"5,15",0,"0,6"
12.01.2025 07:25,"5,11",0,"0,61"
12.01.2025 07:30,"5,02",0,"0,61"
12.01.2025 07:35,"4,12",0,"0,6"
12.01.2025 07:40,"3,05",0,"0,61"
12.01.2025 07:45,"2,69",0,"0,6"
12.01.2025 07:50,"2,48",0,"0,61"
12.01.2025 07:55,"2,3",0,"0,6"
12.01.2025 08:00,"2,33",0,"0,6"
12.01.2025 08:05,"2,37",0,"0,6"
12.01.2025 08:10,"2,42",0,"0,6"
12.01.2025 08:15,"2,54",0,"0,6"
12.01.2025 08:20,"2,59",0,"0,6"
12.01.2025 08:25,"2,76",0,"0,6"
12.01.2025 08:30,"2,78",0,"0,61"
12.01.2025 08:35,"2,74",0,"0,6"
12.01.2025 08:40,"2,71",0,"0,6"
12.01.2025 08:45,"2,64",0,"0,6"
12.01.2025 08:50,"4,56",0,"0,6"
12.01.2025 08:55,"4,99",0,"0,59"
12.01.2025 09:00,"5,09",0,"0,59"
12.01.2025 09:05,"4,9",0,"0,6"
12.01.2025 09:10,"4,95",0,"0,6"
12.01.2025 09:15,"3,77",0,"0,6"
12.01.2025 09:20,"3,19",0,"0,6"
12.01.2025 09:25,"2,93",0,"0,61"
12.01.2025 09:30,"2,57",0,"0,6"
12.01.2025 09:35,"2,49",0,"0,6"
12.01.2025 09:40,"2,45",0,"0,6"
12.01.2025 09:45,"2,52",0,"0,61"
12.01.2025 09:50,"2,64",0,"0,59"
12.01.2025 09:55,"2,73",0,"0,6"
12.01.2025 10:00,"2,95",0,"0,6"
12.01.2025 10:05,"2,95",0,"0,6"
12.01.2025 10:10,"2,88",0,"0,6"
12.01.2025 10:15,"2,78",0,"0,6"
12.01.2025 10:20,"2,74",0,"0,61"
12.01.2025 10:25,"2,74",0,"0,6"
12.01.2025 10:30,"4,36",0,"0,6"
12.01.2025 10:35,"4,79",0,"0,6"
12.01.2025 10:40,"4,98",0,"0,6"
12.01.2025 10:45,"3,94",0,"0,6"
12.01.2025 10:50,"3,71",0,"0,61"
12.01.2025 10:55,"3,1",0,"0,6"
12.01.2025 11:00,"2,98",0,"0,6"
12.01.2025 11:05,"2,74",0,"0,6"
12.01.2025 11:10,"2,64",0,"0,6"
12.01.2025 11:15,"2,64",0,"0,61"
12.01.2025 11:20,"2,63",0,"0,61"
12.01.2025 11:25,"2,71",0,"0,61"
12.01.2025 11:30,"2,84",0,"0,58"
12.01.2025 11:35,"2,95",0,"0,6"
12.01.2025 11:40,"2,88",0,"0,6"
12.01.2025 11:45,"4,51",0,"0,57"
12.01.2025 11:50,"4,85",0,"0,58"
12.01.2025 11:55,"5,18",0,"0,6"
12.01.2025 12:00,"5,06",0,"0,6"
12.01.2025 12:05,"3,95",0,"0,6"
12.01.2025 12:10,"3,45",0,"0,6"
12.01.2025 12:15,"3,15",0,"0,6"
12.01.2025 12:35,"2,5",0,"0,59"
12.01.2025 12:40,"2,54",0,"0,6"
12.01.2025 12:45,"2,59",0,"0,6"
12.01.2025 12:50,"2,69",0,"0,61"
12.01.2025 12:55,"2,78",0,"0,6"
12.01.2025 13:00,"2,98",0,"0,6"
12.01.2025 13:05,"3,05",0,"0,59"
12.01.2025 13:10,"2,97",0,"0,6"
12.01.2025 13:15,"4,46",0,"0,61"
12.01.2025 13:20,"4,66",0,"0,6"
12.01.2025 13:25,"4,99",0,"0,59"
12.01.2025 13:30,4,0,"0,61"
12.01.2025 13:35,"3,57",0,"0,59"
12.01.2025 13:40,"3,46",0,"0,59"
12.01.2025 13:45,"2,88",0,"0,59"
12.01.2025 13:50,"2,38",0,"0,6"
12.01.2025 13:55,"2,45",0,"0,6"
12.01.2025 14:00,"2,47",0,"0,61"
12.01.2025 14:05,"2,5",0,"0,6"
12.01.2025 14:10,"2,6",0,"0,6"
12.01.2025 14:15,"2,74",0,"0,6"
